name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-01-27T22:00:00,9,6.3,4.2,71.68,0,0,,0,0,22.7,18.8,356,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T23:00:00,8.9,6.1,3,66.78,0,0,,0,0,21.2,18.1,339,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T00:00:00,7.6,4.9,3.2,73.67,0,0,,0,0,18,16,354,1022,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T01:00:00,6.7,4.2,3.2,78.2,0,0,,0,0,16.6,13,355,1022,30.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T02:00:00,6.7,4,2.2,72.85,0,0,,0,0,23,14.2,355,1022,9.5,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T03:00:00,5.6,3.7,2,77.69,0,0,,0,0,29.2,8.8,356,1022.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T04:00:00,5.7,3.2,1.3,73.48,0,0,,0,0,29.5,11.4,3,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T05:00:00,6.5,4,0.3,64.51,0,0,,0,0,28.1,12.7,336,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T06:00:00,4.7,1.8,0.3,73.22,0,0,,0,0,25.6,12.6,356,1022.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T07:00:00,5.4,2.7,1.2,74.26,0,0,,0,0,22.7,12.4,341,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T08:00:00,4.5,1.8,0.3,74.11,0,0,,0,0,19.1,11.7,355,1023,0,10,7,0,0,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T09:00:00,6.8,4.8,1.4,68.68,0,0,,0,0,15.8,10.2,353,1024,23.2,11.6,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T10:00:00,8,5.2,2.2,66.59,0,0,,0,0,22.7,17.2,37,1024,27.5,10,269,1,3,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T11:00:00,10,7.3,0,49.83,0,0,,0,0,35.3,20.5,60,1024,27.5,10,414,1.5,4,10,Partially cloudy,partly-cloudy-day,"D7126,08536099999,LPPT"
Lisbon,2023-01-28T12:00:00,10,10,1.2,54.3,0,0,,0,0,39.6,21.3,54,1023.1,0,11.6,520,1.9,5,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T13:00:00,12,12,0,43.64,0,0,,0,0,36.4,18.4,60,1022,0,10,570,2.1,6,10,Clear,clear-day,"D7126,08536099999,LPPT"
Lisbon,2023-01-28T14:00:00,12,12,1,46.91,0,0,,0,0,33.8,22,45,1022,0,10,557,2,6,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T15:00:00,12.1,12.1,1.2,47.2,0,0,,0,0,32,18.9,42,1021.1,0,11.6,481,1.7,5,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T16:00:00,12.2,12.2,1.9,49.32,0,0,,0,0,32,18.7,34,1021,27.5,10,364,1.3,4,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T17:00:00,11.2,11.2,2.2,53.88,0,0,,0,0,29.5,13,17,1021.8,10.3,10,178,0.6,2,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T18:00:00,9.2,7.2,2.2,61.58,0,0,,0,0,27.7,12.6,360,1022,0,11.6,25,0.1,0,10,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-28T19:00:00,9.2,7.2,3,65.38,0,0,,0,0,22,13,333,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T20:00:00,9,6.6,2.2,62.23,0,0,,0,0,22,15.7,342,1023,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T21:00:00,9,6.6,2.2,62.52,0,0,,0,0,20.2,15.7,343,1023,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T22:00:00,7.2,4.7,2.3,71.33,0,0,,0,0,18,13,13,1023,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-28T23:00:00,7.2,4.5,2.3,71.33,0,0,,0,0,18,14.8,5,1023,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T00:00:00,7,4.5,1.4,67.43,0,0,,0,0,16.6,13.2,5,1023,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T01:00:00,6.9,4.1,2.3,72.88,0,0,,0,0,14.8,14.5,349,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T02:00:00,5.7,2.9,1.2,72.66,0,0,,0,0,18.4,13,355,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T03:00:00,5.7,3.2,1.2,72.83,0,0,,0,0,22.3,11.7,3,1022.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T04:00:00,4.9,2.9,1.2,77.04,0,0,,0,0,23.4,8.1,20,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T05:00:00,5.7,3.5,0.3,68.38,0,0,,0,0,23.8,10.2,22,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T06:00:00,4.8,1.5,-0.6,68.18,0,0,,0,0,24.8,14.7,30,1022.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T07:00:00,5.4,2.1,-1.7,60.4,0,0,,0,0,29.9,15.8,40,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T08:00:00,4.7,1.3,-1.7,63.35,0,0,,0,0,31,15.7,47,1023,0,10,9,0,0,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T09:00:00,5.9,2.5,-0.8,61.85,0,0,,0,0,32.4,18.3,47,1024,0,11.6,74,0.3,1,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T10:00:00,7,3.5,-0.8,57.42,0,0,,0,0,32,21.1,48,1024,0,10,266,1,3,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T11:00:00,7.2,3.8,0.3,61.79,0,0,,0,0,31.7,19.9,47,1024,0,10,417,1.5,4,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T12:00:00,8.2,5.3,1.1,61.2,0,0,,0,0,29.5,18.3,37,1024.1,0,11.6,522,1.9,5,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T13:00:00,9.2,7.2,2.9,64.65,0,0,,0,0,24.5,13,42,1023,0,10,573,2.1,6,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T14:00:00,10.3,10.3,3.2,61.17,0,0,,0,0,23,11.7,41,1023,0,10,565,2,6,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T15:00:00,11.1,11.1,3.1,57.95,0,0,,0,0,21.6,11.7,31,1023,10,11.6,500,1.8,5,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T16:00:00,12.2,12.2,3.2,54.14,0,0,,0,0,19.8,11.4,32,1022,30,10,370,1.3,4,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T17:00:00,11.2,11.2,2.2,53.88,0,0,,0,0,19.4,14.8,34,1022.8,0,10,194,0.7,2,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T18:00:00,9.2,7.7,2.2,61.32,0,0,,0,0,19.1,10.2,12,1024,0,11.6,27,0.1,0,10,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-29T19:00:00,8.2,6.2,1.5,62.73,0,0,,0,0,19.8,11.4,15,1024,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T20:00:00,7,5.1,2,70.5,0,0,,0,0,21.2,9.6,15,1024,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T21:00:00,7.6,5.8,1.3,64.18,0,0,,0,0,21.2,10.2,55,1025,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T22:00:00,7.5,5.7,1.3,64.74,0,0,,0,0,20.2,9.9,48,1025,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-29T23:00:00,6.7,4.2,1.2,67.82,0,0,,0,0,18.7,12.7,42,1025.8,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T00:00:00,6.7,3.7,1.3,68.36,0,0,,0,0,18.4,16.2,38,1026,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T01:00:00,5.9,3.4,1.2,71.87,0,0,,0,0,19.1,11.7,64,1025,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T02:00:00,4.7,1.2,1.2,77.89,0,0,,0,0,19.4,16.3,38,1025,0.5,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T03:00:00,4.6,1.8,1.1,77.62,0,0,,0,0,20.2,12.4,45,1025.2,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T04:00:00,4,0.3,1.2,81.72,0,0,,0,0,21.6,16.6,38,1025.2,0.7,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T05:00:00,4,0.7,0.2,76.03,0,0,,0,0,23,14.1,30,1025.8,1.7,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T06:00:00,3.9,0.1,0.1,76.28,0,0,,0,0,24.8,17,37,1026,10,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T07:00:00,3.9,1,0.2,76.88,0,0,,0,0,25.6,11.2,57,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T08:00:00,3.8,0.4,0.1,76.8,0,0,,0,0,26.6,14.1,38,1027,0,10,8,0,0,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T09:00:00,5.7,2.8,0.2,67.9,0,0,,0,0,27.7,13.6,48,1028.1,0,11.6,81,0.3,1,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T10:00:00,6.9,4.3,1.1,66.67,0,0,,0,0,27.4,13.4,56,1028,0,10,268,1,3,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T11:00:00,7.1,4.6,1.1,65.82,0,0,,0,0,25.9,13.4,65,1029,0,10,415,1.5,4,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T12:00:00,8.3,5.6,2,64.84,0,0,,0,0,24.5,16.8,65,1028,0,11.6,526,1.9,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T13:00:00,9.4,7.2,2.9,64.06,0,0,,0,0,22.7,14.9,63,1027,0,10,577,2.1,6,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T14:00:00,11.2,11.2,3.9,60.91,0,0,,0,0,37.1,14.4,52,1026.8,0,10,569,2,6,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T15:00:00,12.2,12.2,3.8,56.29,0,0,,0,0,20.9,13.2,37,1026.1,0,11.6,500,1.8,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T16:00:00,13,13,4,54.5,0,0,,0,0,19.8,9.8,49,1026.8,30,10,373,1.3,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T17:00:00,12.2,12.2,4,57.48,0,0,,0,0,19.1,15.7,25,1027,30,10,200,0.7,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T18:00:00,10,10,4.1,66.88,0,0,,0,0,18,13.6,42,1027.1,10,11.6,34,0.1,0,10,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-30T19:00:00,9.7,7.6,4,67.7,0,0,,0,0,19.1,14.5,48,1028,1,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T20:00:00,8.9,6.8,3.2,67.52,0,0,,0,0,20.2,13,50,1028,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T21:00:00,8.6,6,3.1,68.36,0,0,,0,0,20.9,16,35,1029,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T22:00:00,7.9,5.4,3.2,72.26,0,0,,0,0,20.9,14.5,37,1029,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-30T23:00:00,7.9,5.5,2.3,68.06,0,0,,0,0,19.8,13.2,55,1029.8,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T00:00:00,6.8,4.2,2.3,72.94,0,0,,0,0,19.4,13.4,45,1030,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T01:00:00,6.7,4.3,2.2,72.85,0,0,,0,0,19.4,12.4,35,1030,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T02:00:00,5.9,3.5,2.2,77.2,0,0,,0,0,19.4,11.2,47,1029,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T03:00:00,5,2.7,1.2,76.55,0,0,,0,0,19.8,10.2,30,1029.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T04:00:00,5,2.6,1.2,76.2,0,0,,0,0,20.5,10.2,22,1029,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T05:00:00,4.2,1.9,1.2,80.83,0,0,,0,0,20.5,9,30,1029,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T06:00:00,4,1.7,1.1,80.99,0,0,,0,0,20.9,9.2,47,1030,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T07:00:00,3.2,1.7,1,85.75,0,0,,0,0,22,5.9,30,1030,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T08:00:00,3.7,1.5,0,77.21,0,0,,0,0,21.2,8.2,13,1030,0,10,8,0,0,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T09:00:00,6.7,4.8,1,67.39,0,0,,0,0,21.6,9.5,53,1031.1,0,11.6,78,0.3,1,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T10:00:00,8.7,7.3,2,62.98,0,0,,0,0,22.7,9,64,1031,0,10,281,1,3,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T11:00:00,9.8,8,2.1,58.89,0,0,,0,0,23,12.1,64,1032,0,10,424,1.5,4,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T12:00:00,10.9,10.9,1.4,52.08,0,0,,0,0,21.6,11.7,51,1031.1,0,11.6,534,1.9,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T13:00:00,12.1,12.1,1.5,48.21,0,0,,0,0,18.7,11.3,68,1030,0,10,591,2.1,6,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T14:00:00,13.1,13.1,2.2,47.72,0,0,,0,0,16.2,9.4,57,1029,0,10,579,2.1,6,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T15:00:00,13.2,13.2,1.9,46.19,0,0,,0,0,14.4,10.2,70,1029,0,11.6,509,1.8,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T16:00:00,14.2,14.2,1.8,43.09,0,0,,0,0,14,8.7,61,1028,0,10,388,1.4,4,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T17:00:00,14,14,2.2,45.05,0,0,,0,0,13.7,2.6,320,1028,0,10,210,0.8,2,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T18:00:00,11.7,11.7,3.5,57.16,0,0,,0,0,12.2,9,320,1028.1,0,11.6,37,0.1,0,10,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-31T19:00:00,10.9,10.9,3.2,59.06,0,0,,0,0,13.7,14.2,330,1028,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T20:00:00,10,10,4,66.29,0,0,,0,0,13.7,14.2,332,1028,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T21:00:00,8.9,6.4,4.9,75.6,0,0,,0,0,11.9,16.6,332,1029,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-31T22:00:00,8.5,6.8,5,78.63,0,0,,0,0,10.1,10.3,330,1028.5,0,10,0,0,0,10,Clear,clear-night,"08536099999,LPPT"
Lisbon,2023-01-31T23:00:00,7.5,6.1,4.9,83.09,0,0,,0,0,7.9,8.2,320,1028,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
